Pred_tongue_area,Pred_tongue_centroid_x,Pred_tongue_centroid_y,Pred_tongue_tip_y,Pred_tongue_dorsum_height,Pred_tongue_width,Pred_jaw_area,Pred_jaw_centroid_y,Pred_jaw_opening,Pred_lip_area,Pred_lip_centroid_y,Pred_lip_aperture,Pred_constriction_degree,Pred_constriction_location_y,Target_tongue_area,Target_tongue_centroid_x,Target_tongue_centroid_y,Target_tongue_tip_y,Target_tongue_dorsum_height,Target_tongue_width,Target_jaw_area,Target_jaw_centroid_y,Target_jaw_opening,Target_lip_area,Target_lip_centroid_y,Target_lip_aperture,Target_constriction_degree,Target_constriction_location_y
0.26408496,0.66693056,0.4577211,0.0041069384,0.09388982,0.9520988,-0.0035450896,-0.037522316,-0.0019171708,0.0050528627,-0.01114646,-0.01756273,0.054052316,0.30206582,0.29818594,0.6682679,0.4347388,0.0,0.070240736,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26428086,0.6664778,0.45895678,0.00222194,0.09467957,0.9537042,-0.0036055448,-0.0365017,-0.003901056,0.004391782,-0.008372631,-0.018968182,0.052959066,0.2878252,0.2973356,0.668369,0.43712264,0.0,0.06931038,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26530555,0.6673293,0.45922273,0.0031065,0.094731435,0.95084345,-0.0016589927,-0.03897789,-0.005170055,0.0038639633,-0.008099349,-0.017608749,0.055037763,0.28312728,0.29719388,0.6683868,0.43645683,0.0,0.06833817,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.2649844,0.6674219,0.45746982,0.0021021627,0.09323798,0.9522818,-0.001626296,-0.034383103,-0.0018091155,-0.00021397043,-0.008662254,-0.015100388,0.053970493,0.2849884,0.29761904,0.66895694,0.43659297,0.0,0.06856608,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.2653567,0.6672214,0.45775446,0.0025391234,0.09423301,0.9546397,-0.0035376516,-0.03568111,-0.00368953,0.0011293031,-0.009590789,-0.019238131,0.05461715,0.2963772,0.29761904,0.66904193,0.43625283,0.0,0.06843904,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26584062,0.6675948,0.45876098,0.001673379,0.09338796,0.95400196,-0.003418385,-0.035897996,-0.00263398,0.0016796151,-0.009534793,-0.022691526,0.056355167,0.2910645,0.2979025,0.66869986,0.43568483,0.0,0.06833919,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.2645742,0.6672919,0.45864627,0.0027205371,0.09549543,0.9552831,-0.0046749474,-0.03655869,-0.0038062208,0.0008516349,-0.011401287,-0.017757567,0.05375456,0.29282954,0.29960316,0.66985965,0.43563318,0.0,0.06796296,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26438934,0.6668581,0.45559353,0.0064988374,0.093260035,0.9561529,-0.00054330763,-0.035686973,-0.00076327287,-0.0005922718,-0.010777072,-0.015679568,0.052548505,0.28305262,0.29946145,0.67074007,0.43641967,0.0,0.0675747,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.265294,0.6662163,0.45766693,0.0032737153,0.09525722,0.95556396,-0.002357438,-0.035357516,-0.0035643782,0.0029158825,-0.011385493,-0.015187079,0.053576402,0.29476514,0.29662699,0.6679009,0.43456647,0.0,0.06759259,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26481912,0.667044,0.45650113,0.0036639096,0.093642205,0.956272,-0.005156248,-0.03967253,-0.001524684,-0.0008826759,-0.014779516,-0.016032768,0.055944897,0.29261574,0.29705215,0.6684899,0.43498388,0.0,0.06781227,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.2648123,0.66746396,0.45857525,0.007207823,0.09452291,0.95809335,-0.0047621685,-0.042163774,-0.0019569355,-0.0007178737,-0.011895239,-0.01259603,0.05434493,0.29207548,0.30172902,0.6711904,0.43755174,0.0,0.06728551,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26414323,0.66666734,0.45604664,0.00556215,0.09443709,0.9592892,-0.0016966099,-0.03329352,-0.0053120432,-0.0032507759,-0.0093810335,-0.015833646,0.05381284,0.2929592,0.30172902,0.67174953,0.4375797,0.0,0.06739927,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26587257,0.6659803,0.4545905,0.002278586,0.092405826,0.9524881,-0.0024400407,-0.035001043,-0.0018187263,0.0019247085,-0.009232532,-0.019582162,0.056154225,0.28234288,0.30215418,0.67240125,0.43731573,0.0,0.06732077,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26467937,0.66637725,0.45617658,0.009231166,0.09298453,0.9590619,-0.0036439828,-0.036058575,-0.00097552035,-0.00031419285,-0.011595358,-0.01942539,0.05470591,0.2951929,0.30314627,0.670685,0.43675283,0.0,0.06742566,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.14285715,0.47619048
0.26429904,0.66592765,0.45337757,-0.0016969554,0.09234208,0.9573878,-0.0035036611,-0.034832615,-0.001899547,0.0060376776,-0.010401517,-0.015668632,0.05622361,0.29343298,0.29875284,0.6692871,0.43352422,0.0,0.061893478,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.47619048
0.2646974,0.6660035,0.45480797,-0.000722765,0.09398932,0.95221156,-0.004129011,-0.031240348,-0.0021257028,0.00193136,-0.006481833,-0.0138520785,0.05708319,0.29898444,0.2980442,0.67005754,0.4337058,0.0,0.061747156,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.47619048
0.26614904,0.6662511,0.45539445,0.0008793897,0.09444526,0.9511503,-0.004424474,-0.037152495,-0.0015403442,0.0035769753,-0.008876752,-0.013824724,0.058484923,0.28434038,0.2986111,0.6695087,0.43275815,0.0,0.06116106,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.47619048
0.26599053,0.66654235,0.45685554,0.001140953,0.09540895,0.950839,-0.0041958517,-0.03160204,-0.0018649227,-0.00033904985,-0.010654087,-0.009386247,0.057653535,0.28494367,0.29889455,0.6696923,0.43222922,0.0,0.060763888,0.9880952,0.0,0.0,0.0,0.0,0.0,0.0,0.13095239,0.47619048
